time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min)
2015-01-22T20:00:00,-69.3598,-7.0174,0.266,-1.6,984.0,0.5,16.000000,44.000000,0
2015-01-22T21:00:00,-69.3618,-7.0406,0.261,-1.6,984.1,0.5,16.000000,44.000000,0
2015-01-22T22:00:00,-69.3632,-7.0640,0.259,-1.6,984.3,0.6,16.000000,44.000000,0
2015-01-22T23:00:00,-69.3652,-7.0864,0.253,-1.6,984.5,0.6,16.000000,44.000000,0
2015-01-23T00:00:00,-69.3680,-7.1060,0.231,-1.6,984.5,0.4,16.000000,44.000000,0
2015-01-23T01:00:00,-69.3718,-7.1222,0.213,-1.6,984.5,0.2,16.000000,44.000000,0
2015-01-23T02:00:00,-69.3746,-7.1372,0.185,-1.6,984.4,-0.1,16.000000,44.000000,0
2015-01-23T03:00:00,-69.3776,-7.1528,0.194,-1.6,984.2,-0.3,16.000000,44.000000,0
2015-01-23T04:00:00,-69.3806,-7.1706,0.215,-1.6,983.9,-0.6,16.000000,44.000000,0
2015-01-23T05:00:00,-69.3820,-7.1872,0.186,-1.6,983.9,-0.5,16.000000,44.000000,0
2015-01-23T06:00:00,-69.3830,-7.2010,0.154,-1.6,984.0,-0.2,16.000000,44.000000,0
2015-01-23T07:00:00,-69.3832,-7.2132,0.133,-1.6,983.9,0.0,16.000000,44.000000,0
2015-01-23T08:00:00,-69.3828,-7.2272,0.153,-1.6,983.6,-0.2,16.000000,44.000000,0
2015-01-23T09:00:00,-69.3820,-7.2446,0.192,-1.6,983.4,-0.5,16.000000,44.000000,0
2015-01-23T10:00:00,-69.3816,-7.2640,0.212,-1.6,983.3,-0.6,16.000000,44.000000,0
2015-01-23T11:00:00,-69.3828,-7.2830,0.211,-1.6,983.2,-0.4,16.000000,44.000000,0
2015-01-23T12:00:00,-69.3852,-7.2992,0.192,-1.6,983.0,-0.4,16.000000,44.000000,0
2015-01-23T13:00:00,-69.3910,-7.3150,0.249,-1.6,982.9,-0.4,16.000000,44.000000,0
2015-01-23T14:00:00,-69.3960,-7.3216,0.171,-1.6,982.7,-0.5,16.000000,44.000000,0
2015-01-23T15:00:00,-69.3976,-7.3298,0.102,-1.6,982.5,-0.5,16.000000,44.000000,0
2015-01-23T16:00:00,-69.3992,-7.3384,0.106,-1.6,982.3,-0.6,16.000000,44.000000,0
2015-01-23T17:00:00,-69.4004,-7.3490,0.121,-1.6,982.2,-0.5,16.000000,44.000000,0
2015-01-23T18:00:00,-69.4018,-7.3602,0.130,-1.6,982.1,-0.4,16.000000,44.000000,0
2015-01-23T19:00:00,-69.4028,-7.3734,0.147,-1.6,981.9,-0.4,16.000000,44.000000,0
2015-01-23T20:00:00,-69.4030,-7.3898,0.179,-1.6,981.9,-0.3,16.000000,44.000000,0
2015-01-23T21:00:00,-69.4036,-7.4120,0.243,-1.6,981.8,-0.3,16.000000,44.000000,0
2015-01-23T22:00:00,-69.4038,-7.4394,0.299,-1.6,981.7,-0.3,16.000000,44.000000,0
2015-01-23T23:00:00,-69.4062,-7.4658,0.297,-1.6,981.8,-0.1,16.000000,44.000000,0
2015-01-24T00:00:00,-69.4118,-7.4964,0.376,-1.6,981.9,0.1,16.000000,44.000000,0
2015-01-24T01:00:00,-69.4188,-7.5222,0.355,-1.7,981.8,0.2,16.000000,44.000000,0
2015-01-24T02:00:00,-69.4234,-7.5404,0.244,-1.7,981.8,0.1,16.000000,44.000000,0
2015-01-24T03:00:00,-69.4262,-7.5588,0.219,-1.7,981.9,0.0,16.000000,44.000000,0
2015-01-24T04:00:00,-69.4298,-7.5784,0.241,-1.7,982.0,0.2,16.000000,44.000000,0
2015-01-24T05:00:00,-69.4330,-7.6002,0.257,-1.6,982.4,0.5,16.000000,48.000000,0
2015-01-24T06:00:00,-69.4356,-7.6268,0.301,-1.6,982.7,0.8,16.000000,44.000000,0
2015-01-24T07:00:00,-69.4388,-7.6640,0.417,-1.5,983.0,0.9,16.000000,44.000000,0
2015-01-24T08:00:00,-69.4440,-7.7038,0.462,-1.3,983.3,0.9,16.000000,44.000000,0
2015-01-24T09:00:00,-69.4508,-7.7400,0.447,-1.3,983.3,0.6,16.000000,44.000000,0
2015-01-24T10:00:00,-69.4576,-7.7710,0.398,-1.3,983.5,0.5,16.000000,44.000000,0
2015-01-24T11:00:00,-69.4630,-7.7994,0.351,-1.7,983.9,0.6,16.000000,44.000000,0
2015-01-24T12:00:00,-69.4654,-7.8276,0.316,-1.6,984.0,0.7,16.000000,44.000000,0
2015-01-24T13:00:00,-69.4676,-7.8526,0.280,-1.7,984.0,0.5,16.000000,44.000000,0
2015-01-24T14:00:00,-69.4698,-7.8732,0.234,-1.5,984.2,0.3,16.000000,44.000000,0
2015-01-24T15:00:00,-69.4722,-7.8936,0.234,-1.7,984.4,0.4,16.000000,44.000000,0
2015-01-24T16:00:00,-69.4752,-7.9120,0.221,-1.5,984.5,0.5,16.000000,44.000000,0
2015-01-24T17:00:00,-69.4780,-7.9310,0.224,-1.5,984.8,0.6,16.000000,44.000000,0
2015-01-24T18:00:00,-69.4814,-7.9554,0.285,-1.5,985.0,0.6,16.000000,44.000000,0
2015-01-24T19:00:00,-69.4850,-7.9814,0.304,-1.5,985.3,0.7,16.000000,44.000000,0
2015-01-24T20:00:00,-69.4876,-8.0098,0.319,-1.6,985.6,0.8,16.000000,40.000000,0
2015-01-24T21:00:00,-69.4896,-8.0386,0.319,-1.6,985.8,0.8,16.000000,44.000000,0
2015-01-24T22:00:00,-69.4906,-8.0620,0.256,-1.7,985.9,0.6,16.000000,44.000000,0
2015-01-24T23:00:00,-69.4902,-8.0810,0.207,-1.7,986.1,0.5,16.000000,44.000000,0
2015-01-25T00:00:00,-69.4884,-8.0964,0.176,-1.7,986.5,0.7,16.000000,44.000000,0
2015-01-25T01:00:00,-69.4866,-8.1122,0.181,-1.7,986.5,0.6,16.000000,44.000000,0
2015-01-25T02:00:00,-69.4856,-8.1302,0.198,-1.7,986.6,0.5,16.000000,44.000000,0
2015-01-25T03:00:00,-69.4852,-8.1492,0.207,-1.7,986.6,0.2,16.000000,44.000000,0
2015-01-25T04:00:00,-69.4868,-8.1694,0.225,-1.6,986.8,0.3,16.000000,44.000000,0
2015-01-25T05:00:00,-69.4906,-8.1904,0.257,-1.7,987.0,0.4,16.000000,44.000000,0
2015-01-25T06:00:00,-69.4932,-8.2014,0.144,-1.6,987.2,0.6,16.000000,44.000000,0
2015-01-25T07:00:00,-69.4928,-8.2016,0.013,-1.4,987.5,0.7,16.000000,44.000000,0
2015-01-25T08:00:00,-69.4914,-8.2002,0.046,-1.5,987.8,0.8,16.000000,44.000000,0
2015-01-25T09:00:00,-69.4878,-8.2010,0.112,-1.6,987.9,0.7,16.000000,44.000000,0
2015-01-25T10:00:00,-69.4820,-8.1980,0.183,-1.4,988.2,0.7,16.000000,44.000000,0
2015-01-25T11:00:00,-69.4736,-8.1932,0.265,-1.5,988.4,0.6,16.000000,44.000000,0
2015-01-25T12:00:00,-69.4640,-8.1898,0.300,-1.5,988.7,0.8,16.000000,44.000000,0
2015-01-25T13:00:00,-69.4548,-8.1882,0.286,-1.2,989.1,1.0,16.000000,44.000000,0
2015-01-25T14:00:00,-69.4446,-8.1900,0.317,-1.1,989.5,1.1,16.000000,48.000000,0
2015-01-25T15:00:00,-69.4362,-8.1970,0.271,-1.1,989.7,1.0,16.000000,44.000000,0
2015-01-25T16:00:00,-69.4286,-8.2114,0.283,-1.1,989.9,0.7,16.000000,48.000000,0
2015-01-25T17:00:00,-69.4224,-8.2338,0.311,-1.1,990.2,0.7,16.000000,44.000000,0
2015-01-25T18:00:00,-69.4184,-8.2578,0.290,-1.1,990.5,0.8,16.000000,44.000000,0
2015-01-25T19:00:00,-69.4168,-8.2728,0.171,-1.3,990.8,1.0,16.000000,44.000000,0
2015-01-25T20:00:00,-69.4154,-8.2718,0.045,-1.3,991.2,1.0,16.000000,44.000000,0
2015-01-25T21:00:00,-69.4120,-8.2650,0.129,-1.2,991.4,0.9,16.000000,44.000000,0
2015-01-25T22:00:00,-69.4052,-8.2548,0.238,-1.2,991.5,0.7,16.000000,44.000000,0
2015-01-25T23:00:00,-69.3970,-8.2476,0.266,-1.4,991.9,0.7,16.000000,44.000000,0
2015-01-26T00:00:00,-69.3884,-8.2434,0.270,-1.3,992.1,0.7,16.000000,44.000000,0
2015-01-26T01:00:00,-69.3796,-8.2446,0.273,-1.2,992.4,0.8,16.000000,44.000000,0
2015-01-26T02:00:00,-69.3714,-8.2468,0.255,-1.2,992.4,0.5,16.000000,44.000000,0
2015-01-26T03:00:00,-69.3654,-8.2498,0.189,-1.2,992.5,0.4,16.000000,44.000000,0
2015-01-26T04:00:00,-69.3624,-8.2586,0.134,-1.2,992.6,0.2,16.000000,40.000000,0
2015-01-26T05:00:00,-69.3602,-8.2674,0.118,-1.2,992.8,0.5,16.000000,44.000000,0
2015-01-26T06:00:00,-69.3600,-8.2734,0.066,-1.4,993.0,0.5,16.000000,44.000000,0
2015-01-26T07:00:00,-69.3608,-8.2756,0.035,-1.2,993.3,0.7,16.000000,40.000000,0
2015-01-26T08:00:00,-69.3604,-8.2738,0.023,-1.1,993.4,0.6,16.000000,44.000000,0
2015-01-26T09:00:00,-69.3582,-8.2698,0.081,-1.0,993.5,0.5,16.000000,44.000000,0
2015-01-26T10:00:00,-69.3544,-8.2702,0.118,-1.0,993.8,0.6,16.000000,44.000000,0
2015-01-26T11:00:00,-69.3504,-8.2748,0.134,-0.9,994.2,0.7,16.000000,44.000000,0
2015-01-26T12:00:00,-69.3460,-8.2824,0.160,-0.9,994.4,0.8,16.000000,44.000000,0
2015-01-26T13:00:00,-69.3406,-8.2932,0.205,-1.3,994.6,0.7,16.000000,44.000000,0
2015-01-26T14:00:00,-69.3370,-8.3072,0.190,-1.4,994.6,0.5,16.000000,48.000000,0
2015-01-26T15:00:00,-69.3360,-8.3190,0.133,-1.4,994.8,0.4,16.000000,44.000000,0
2015-01-26T16:00:00,-69.3380,-8.3256,0.095,-1.3,995.0,0.5,16.000000,44.000000,0
2015-01-26T17:00:00,-69.3402,-8.3278,0.072,-1.2,995.0,0.3,16.000000,44.000000,0
2015-01-26T18:00:00,-69.3428,-8.3310,0.088,-1.4,994.9,0.1,16.000000,44.000000,0
2015-01-26T19:00:00,-69.3456,-8.3352,0.098,-1.4,995.0,0.0,16.000000,44.000000,0
2015-01-26T20:00:00,-69.3464,-8.3376,0.036,-1.3,995.2,0.2,16.000000,44.000000,0
2015-01-26T21:00:00,-69.3444,-8.3370,0.062,-1.1,995.3,0.4,16.000000,44.000000,0
2015-01-26T22:00:00,-69.3400,-8.3338,0.141,-1.0,995.3,0.3,16.000000,44.000000,0
2015-01-26T23:00:00,-69.3338,-8.3298,0.197,-1.1,995.6,0.4,16.000000,44.000000,0
2015-01-27T00:00:00,-69.3248,-8.3288,0.279,-1.1,995.6,0.3,16.000000,44.000000,0
2015-01-27T01:00:00,-69.3136,-8.3338,0.351,-1.1,995.7,0.4,16.000000,44.000000,0
2015-01-27T02:00:00,-69.3020,-8.3398,0.365,-1.1,995.7,0.1,16.000000,44.000000,0
2015-01-27T03:00:00,-69.2902,-8.3490,0.379,-1.1,995.7,0.0,16.000000,44.000000,0
2015-01-27T04:00:00,-69.2802,-8.3618,0.340,-1.0,995.5,-0.2,16.000000,44.000000,0
2015-01-27T05:00:00,-69.2726,-8.3732,0.267,-1.1,995.4,-0.3,16.000000,48.000000,0
2015-01-27T06:00:00,-69.2682,-8.3796,0.153,-1.0,995.3,-0.3,16.000000,44.000000,0
2015-01-27T07:00:00,-69.2678,-8.3842,0.052,-1.0,995.4,-0.2,16.000000,48.000000,0
2015-01-27T08:00:00,-69.2696,-8.3772,0.095,-1.0,995.1,-0.3,16.000000,44.000000,0
2015-01-27T09:00:00,-69.2714,-8.3640,0.155,-0.9,994.7,-0.6,16.000000,44.000000,0
2015-01-27T10:00:00,-69.2704,-8.3412,0.252,-0.9,994.6,-0.8,16.000000,44.000000,0
2015-01-27T11:00:00,-69.2664,-8.3128,0.336,-0.9,994.1,-1.1,16.000000,44.000000,0
2015-01-27T12:00:00,-69.2568,-8.2838,0.436,-0.1,994.0,-0.7,16.000000,44.000000,0
2015-01-27T13:00:00,-69.2452,-8.2566,0.467,1.7,993.9,-0.7,16.000000,44.000000,0
2015-01-27T14:00:00,-69.2292,-8.2386,0.534,1.3,993.8,-0.3,16.000000,44.000000,0
2015-01-27T15:00:00,-69.2130,-8.2330,0.506,1.2,993.7,-0.3,16.000000,44.000000,0
2015-01-27T16:00:00,-69.2004,-8.2374,0.393,-1.2,993.4,-0.5,16.000000,44.000000,0
2015-01-27T17:00:00,-69.1912,-8.2416,0.289,-1.2,993.2,-0.5,16.000000,44.000000,0
2015-01-27T18:00:00,-69.1836,-8.2438,0.237,-1.2,993.3,-0.4,16.000000,44.000000,0
2015-01-27T19:00:00,-69.1784,-8.2492,0.172,-1.2,993.1,-0.3,16.000000,44.000000,0
2015-01-27T20:00:00,-69.1742,-8.2490,0.130,-1.2,993.0,-0.3,16.000000,44.000000,0
2015-01-27T21:00:00,-69.1724,-8.2420,0.095,-1.0,993.1,-0.2,16.000000,44.000000,0
2015-01-27T22:00:00,-69.1712,-8.2266,0.174,-1.0,993.0,-0.1,16.000000,40.000000,0
2015-01-27T23:00:00,-69.1684,-8.2066,0.237,-0.9,993.0,0.0,16.000000,44.000000,0
2015-01-28T00:00:00,-69.1638,-8.1836,0.291,-0.9,993.1,0.0,16.000000,44.000000,0
2015-01-28T01:00:00,-69.1564,-8.1610,0.339,-0.9,993.3,0.3,16.000000,44.000000,0
